,ID  объявления,Адрес квартиры,Широта,Долгота,Расстояние до a1,Расстояние до a2,Расстояние до a3,Расстояние до a4,Расстояние до a5,Расстояние до a6,Расстояние до a7,Расстояние до a8,Расстояние до a9,Расстояние до a10
933,252530123,"Санкт-Петербург, улица Восстания, 43",59.9405898,30.360963640094717,3.3438950129466716,6.400695367158043,6.012016893733062,3.2895326351876673,13.71198148701441,10.884501389074835,12.753547522432067,12.867893920676826,9.631394455618722,1.1502451852830857
934,254674915,"Санкт-Петербург, улица Чайковского, 42",59.946823249999994,30.36102087214687,3.038497764923104,5.89901094642299,6.699374536476115,2.905810002359215,14.405980418390563,10.228873810575104,12.067344241114526,13.456715419439167,9.184028463260812,1.7792439584950888
935,254768048,"Санкт-Петербург, улица Рубинштейна, 15-17",59.9293639,30.342477631726933,3.514489315877328,6.84818657373097,4.689502536405622,4.888443947624984,12.543170946868129,12.415764355487843,13.893031773052186,12.46645985859795,9.833557852509694,0.5064813708501471
936,254301972,"Санкт-Петербург, Детская улица, 18",59.93038965,30.248968564058885,4.481765578176264,6.2805323765331895,7.176767951146463,9.391584166988743,14.25846777581552,15.048005402795518,14.439552466529674,16.379994456514023,7.624739122708288,5.656838688874432
937,251191742,"Санкт-Петербург, Московский проспект, 151",59.8737554,30.318959296529535,9.221936743415256,12.396617791011845,2.069150754541274,10.695182707567968,6.862784560258343,18.69142013554933,20.069939956580075,9.88248427527406,14.694791251641268,6.6999691938285455
938,241954657,"Санкт-Петербург, Парадная улица, 3к2",59.9414945,30.3708724,3.6951560763269216,6.707818685074932,6.220441353812496,2.8058125895909605,13.805326327546457,10.620986512776458,12.746635432762197,12.665442602888389,9.98573661675481,1.5843556049058676
939,240009680,"Санкт-Петербург, Гатчинская улица, 12",59.96124015,30.300773889559267,0.7496958337679885,2.6508684466454318,8.59152204363911,5.943071610064763,16.457030148856635,10.554015588146598,10.426161405632666,16.694448226263635,5.617459267171011,4.282465961487717
940,242300200,"Санкт-Петербург, набережная Реки Мойки, 42",59.9367137,30.320347146330285,2.2676781174159086,5.592524098415409,5.667691014053585,5.442679013465096,13.55149137191524,12.194763658947272,13.056231290512454,13.893565099719236,8.434254907851692,1.7501767776906267
941,253848436,"Санкт-Петербург, Саперный переулок, 10",,,,,,,,,,,,
942,253329489,"Санкт-Петербург, улица Куйбышева, 26к2",59.9577537,30.3337593,1.3294003126968954,3.962489987703131,7.8733783235766355,4.097213488836852,15.742050060202168,9.786462002842327,10.710949464015235,15.29996263406313,7.2337268371559045,3.0297547021949036
